Area,BHK,Bathroom,Furnishing,Location,District,Locality,Parking,Status,Transaction,Type,Per_Sqft,Price
3500,5,5,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",1,Ready_to_move,New_Property,Builder_Floor,20000,70000000
2200,4,4,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",2,Ready_to_move,New_Property,Builder_Floor,20000,47500000
2200,4,4,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",1,Ready_to_move,New_Property,Builder_Floor,20000,40000000
3500,4,4,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",3,Ready_to_move,New_Property,Builder_Floor,20000,85000000
1440,3,3,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",3,Ready_to_move,New_Property,Builder_Floor,20000,26000000
3150,4,4,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",3,Ready_to_move,Resale,Builder_Floor,11111,35000000
900,2,2,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",3,Ready_to_move,Resale,Builder_Floor,11111,20000000
3690,4,5,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",3,Almost_ready,New_Property,Builder_Floor,21409,79000000
1200,3,2,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",3,Ready_to_move,Resale,Builder_Floor,21409,17000000
4500,4,4,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",2,Ready_to_move,Resale,Builder_Floor,95000,47500000
2799,4,4,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",2,Ready_to_move,New_Property,Builder_Floor,15363,43000000
1350,3,3,Unfurnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",1,Ready_to_move,New_Property,Builder_Floor,19259,26000000
1200,3,3,Unfurnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",1,Ready_to_move,New_Property,Builder_Floor,20833,25000000
2177,4,5,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",2,Ready_to_move,New_Property,Builder_Floor,20833,51000000
1500,3,3,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",2,Ready_to_move,New_Property,Builder_Floor,20833,40000000
1600,3,3,Unfurnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",1,Ready_to_move,Resale,Builder_Floor,20833,22500000
4500,4,4,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",1,Ready_to_move,New_Property,Builder_Floor,20833,70000000
2150,4,4,Unfurnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",2,Ready_to_move,New_Property,Builder_Floor,20930,45000000
2107,4,4,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",2,Ready_to_move,New_Property,Apartment,20930,51100000
1150,3,3,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",1,Ready_to_move,New_Property,Builder_Floor,20930,25500000
1240,3,3,Unfurnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",2,Ready_to_move,New_Property,Builder_Floor,20930,26500000
1000,2,2,Unfurnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",1,Ready_to_move,Resale,Builder_Floor,20930,15000000
4500,4,4,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",2,Ready_to_move,Resale,Builder_Floor,20930,55000000
1150,3,3,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",2,Ready_to_move,New_Property,Builder_Floor,20930,26000000
2000,4,4,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",2,Ready_to_move,Resale,Builder_Floor,20930,38000000
4500,4,5,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",2,Ready_to_move,Resale,Builder_Floor,20930,72500000
3000,4,5,Semi-Furnished,Greater Kailash, South Delhi,"Kailash Colony, Greater Kailash",4,Ready_to_move,New_Property,Builder_Floor,20930,65000000
2200,4,4,Semi-Furnished,Friends Colony, South Delhi,"Kalindi Colony, Maharani Bagh, New Friends Colony",2,Ready_to_move,Resale,Builder_Floor,15459,50000000
900,3,2,Semi-Furnished,Malviya Nagar, South Delhi,"Khirki extension, Malviya Nagar",1,Ready_to_move,Resale,Apartment,14888,6200000
650,3,2,Unfurnished,Malviya Nagar, South Delhi,"Khirki extension, Malviya Nagar",3,Ready_to_move,Resale,Builder_Floor,14888,4200000
900,2,2,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar,1,Ready_to_move,New_Property,Builder_Floor,,10500000
900,2,2,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar,1,Ready_to_move,New_Property,Apartment,,13500000
1350,3,4,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar,1,Ready_to_move,Resale,Apartment,,25000000
1650,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar,1,Ready_to_move,Resale,Builder_Floor,,30000000
1280,2,2,Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar,1,Ready_to_move,Resale,Builder_Floor,,12500000
8000,4,5,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar,1,Ready_to_move,New_Property,Builder_Floor,22000,240000000
8000,4,5,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar,1,Ready_to_move,New_Property,Builder_Floor,20000,240000000
800,2,2,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 1,1,Ready_to_move,New_Property,Builder_Floor,,15000000
850,2,2,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 1,1,Ready_to_move,Resale,Builder_Floor,,11500000
900,2,2,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 1,2,Ready_to_move,Resale,Builder_Floor,22000,10000000
890,2,2,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 1,1,Ready_to_move,Resale,Builder_Floor,22000,8300000
1500,1,,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,,Ready_to_move,Resale,Apartment,,13500000
1710,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,4,Ready_to_move,New_Property,Builder_Floor,,26000000
1500,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,2,Ready_to_move,New_Property,Builder_Floor,,26000000
900,2,2,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,22000,15800000
850,2,2,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,1,Ready_to_move,Resale,Builder_Floor,22000,14600000
1500,1,,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,,Ready_to_move,Resale,Apartment,,13500000
800,2,2,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,,14000000
1710,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,4,Ready_to_move,New_Property,Builder_Floor,,26000000
1350,2,2,Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,4,Ready_to_move,Resale,Builder_Floor,9259,12500000
1500,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,2,Ready_to_move,New_Property,Builder_Floor,9259,26000000
850,2,2,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,2,Ready_to_move,Resale,Builder_Floor,9259,14600000
1575,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,9259,25500000
1675,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,2,Ready_to_move,New_Property,Builder_Floor,18507,31000000
1350,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,2,Ready_to_move,Resale,Builder_Floor,18507,22000000
900,2,2,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,2,Ready_to_move,New_Property,Builder_Floor,18507,13400000
1800,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,2,Almost_ready,New_Property,Builder_Floor,18507,35000000
900,2,2,Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,2,Ready_to_move,Resale,Builder_Floor,18507,11000000
900,2,2,Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,2,Ready_to_move,Resale,Builder_Floor,7000,12500000
800,2,2,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,7000,14500000
1100,2,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,7000,22500000
810,2,2,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,7000,15500000
1500,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,7000,26000000
900,2,2,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,7000,15800000
825,2,2,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,7000,15000000
900,2,2,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,7000,13000000
875,2,2,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,7000,15000000
1350,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,7000,25000000
750,2,2,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,7000,16500000
900,2,2,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,7000,10300000
1350,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,7000,26000000
900,2,2,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,1,Ready_to_move,Resale,Builder_Floor,7000,11000000
1800,3,3,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,7000,28500000
900,2,2,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 2,1,Ready_to_move,Resale,Builder_Floor,7000,11000000
1450,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,2,Ready_to_move,New_Property,Builder_Floor,,30000000
1260,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,1,Ready_to_move,Resale,Builder_Floor,,21000000
2925,4,4,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,2,Ready_to_move,New_Property,Builder_Floor,22000,57500000
1600,3,3,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,2,Ready_to_move,New_Property,Builder_Floor,22000,30000000
1500,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,1,Ready_to_move,Resale,Builder_Floor,22000,31500000
900,1,1,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,,Ready_to_move,Resale,Builder_Floor,,8900000
1450,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,2,Ready_to_move,New_Property,Builder_Floor,,37500000
1450,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,2,Ready_to_move,New_Property,Builder_Floor,,30000000
1260,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,2,Ready_to_move,Resale,Builder_Floor,,21000000
2925,4,4,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,2,Ready_to_move,New_Property,Builder_Floor,,57500000
1710,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,1,Ready_to_move,Resale,Builder_Floor,,30000000
1600,3,3,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,1,Ready_to_move,New_Property,Builder_Floor,,30000000
1500,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,1,Ready_to_move,Resale,Builder_Floor,,31500000
2200,3,3,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,1,Ready_to_move,Resale,Builder_Floor,,30000000
1350,3,3,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,1,Ready_to_move,New_Property,Builder_Floor,,41500000
1710,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,1,Ready_to_move,Resale,Builder_Floor,,24800000
1350,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,2,Ready_to_move,Resale,Builder_Floor,,35000000
1500,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,1,Ready_to_move,Resale,Builder_Floor,26666,40000000
2880,4,5,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,1,Ready_to_move,New_Property,Builder_Floor,15972,46000000
2700,4,4,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,2,Ready_to_move,Resale,Builder_Floor,183333,55000000
1400,3,3,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,1,Ready_to_move,Resale,Builder_Floor,183333,24500000
1800,3,3,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,1,Ready_to_move,Resale,Apartment,183333,24500000
1400,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,1,Ready_to_move,New_Property,Builder_Floor,183333,32500000
1000,2,2,Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,1,Ready_to_move,Resale,Apartment,20000,20000000
1000,2,2,Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,1,Ready_to_move,Resale,Apartment,20000,20000000
1700,3,3,Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,2,Ready_to_move,Resale,Builder_Floor,20000,19000000
1600,3,3,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,2,Ready_to_move,Resale,Builder_Floor,20000,26000000
1350,3,3,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,1,Ready_to_move,Resale,Builder_Floor,15556,21000000
1700,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,1,Ready_to_move,Resale,Builder_Floor,16176,27500000
1400,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,2,Ready_to_move,New_Property,Builder_Floor,16176,32500000
1450,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,1,Ready_to_move,New_Property,Builder_Floor,16176,45000000
1350,3,3,Semi-Furnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,1,Ready_to_move,Resale,Builder_Floor,15556,21000000
1700,3,3,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,1,Ready_to_move,Resale,Builder_Floor,15556,28000000
1600,3,3,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 3,2,Ready_to_move,Resale,Builder_Floor,15556,29500000
750,2,2,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 4,1,Ready_to_move,New_Property,Builder_Floor,,13600000
1130,2,2,Unfurnished,Lajpat Nagar, South Delhi,Lajpat Nagar 4,1,Ready_to_move,Resale,Builder_Floor,,7800000
6000,5,5,Semi-Furnished,Friends Colony, South Delhi,"Maharani Bagh, New Friends Colony",9,Ready_to_move,New_Property,Builder_Floor,120000,220000000
2500,3,3,Semi-Furnished,Friends Colony, South Delhi,"Maharani Bagh, New Friends Colony",2,Ready_to_move,Resale,Apartment,120000,50000000
10350,4,7,Semi-Furnished,Friends Colony, South Delhi,"Maharani Bagh, New Friends Colony",3,Ready_to_move,New_Property,Apartment,15459,160000000
4800,3,4,Semi-Furnished,Friends Colony, South Delhi,"Maharani Bagh, New Friends Colony",1,Ready_to_move,Resale,Builder_Floor,15459,85000000
8150,4,5,Unfurnished,Friends Colony, South Delhi,"Maharani Bagh, New Friends Colony",4,Ready_to_move,New_Property,Builder_Floor,15459,170000000
3500,3,3,Unfurnished,Friends Colony, South Delhi,"Maharani Bagh, New Friends Colony",1,Ready_to_move,Resale,Builder_Floor,15459,45000000
7200,4,4,Semi-Furnished,Friends Colony, South Delhi,"Maharani Bagh, New Friends Colony",2,Ready_to_move,Resale,Builder_Floor,16667,120000000
800,3,2,Semi-Furnished,Mahavir Enclave, South Delhi,Mahavir Enclave,1,Ready_to_move,New_Property,Builder_Floor,,4400000
1100,3,2,Unfurnished,Mahavir Enclave, South Delhi,Mahavir Enclave,1,Ready_to_move,New_Property,Apartment,,6500000
600,2,2,Semi-Furnished,Mahavir Enclave, South Delhi,Mahavir Enclave,1,Ready_to_move,New_Property,Apartment,,3000000
770,2,2,Semi-Furnished,Mahavir Enclave, South Delhi,Mahavir Enclave,1,Ready_to_move,New_Property,Builder_Floor,4922,3790000
810,3,2,Semi-Furnished,Mahavir Enclave, South Delhi,Mahavir Enclave,1,Ready_to_move,New_Property,Apartment,4922,4200000
710,2,2,Unfurnished,Mahavir Enclave, South Delhi,Mahavir Enclave,1,Ready_to_move,Resale,Apartment,4922,2900000
430,1,1,Unfurnished,Mahavir Enclave, South Delhi,Mahavir Enclave,1,Ready_to_move,New_Property,Builder_Floor,3778,1850000
550,2,2,Unfurnished,Mahavir Enclave, South Delhi,Mahavir Enclave,1,Ready_to_move,Resale,Builder_Floor,3778,2300000
810,3,2,Furnished,Mahavir Enclave, South Delhi,Mahavir Enclave,1,Ready_to_move,Resale,Builder_Floor,42222,3800000
820,3,2,Semi-Furnished,Mahavir Enclave, South Delhi,Mahavir Enclave,1,Ready_to_move,Resale,Builder_Floor,42222,5200000
565,2,2,Unfurnished,Mahavir Enclave, South Delhi,Mahavir Enclave carpet area 565 sqft status Ready to Move floor Ground out of 1 floor transaction Resale furnishing Unfurnished facing East car parking 1 Covered bathroom 2 balcony 1 ownership Freehold East Facing Property This Freehold Builder Floor Apartment is located at Ground floor in a building of total 1 floors. The age of construction for this apartment Builder Floor Apartment is Less than 5 years. High quality flooring of types Granite are available in different rooms. read more Contact Owner View Phone No. Share Feedback Owner Adesh Sah,1,Ready_to_move,Resale,Builder_Floor,5820,3500000
990,4,3,Unfurnished,Mahavir Enclave, South Delhi,Mahavir Enclave Part 1,1,Almost_ready,New_Property,Builder_Floor,,7200000
1100,3,2,Semi-Furnished,Mahavir Enclave, South Delhi,Mahavir Enclave Part 1,1,Ready_to_move,New_Property,Builder_Floor,,7500000
527,2,2,Semi-Furnished,Mahavir Enclave, South Delhi,Mahavir Enclave Part 1,1,Ready_to_move,Resale,Builder_Floor,,3500000
1000,3,2,Semi-Furnished,Mahavir Enclave, South Delhi,Mahavir Enclave Part 1,1,Ready_to_move,Resale,Builder_Floor,,6200000
450,1,1,Semi-Furnished,Mahavir Enclave, South Delhi,Mahavir Enclave Part 1,1,Ready_to_move,New_Property,Builder_Floor,,2500000
950,3,2,Furnished,Mahavir Enclave, South Delhi,Mahavir Enclave Part 1,1,Ready_to_move,New_Property,Builder_Floor,,6000000
855,3,2,Unfurnished,Mahavir Enclave, South Delhi,Mahavir Enclave Part 1,1,Ready_to_move,Resale,Apartment,,4800000
950,3,2,Unfurnished,Mahavir Enclave, South Delhi,Mahavir Enclave Part 1,1,Ready_to_move,Resale,Builder_Floor,4922,5000000
450,1,1,Semi-Furnished,Mahavir Enclave, South Delhi,Mahavir Enclave Part 1,1,Ready_to_move,New_Property,Builder_Floor,4922,2100000
500,2,2,Semi-Furnished,Mahavir Enclave, South Delhi,Mahavir Enclave Part 1,1,Ready_to_move,Resale,Apartment,4922,3200000
600,2,1,Semi-Furnished,Mahavir Enclave, South Delhi,Mahavir Enclave Part 1,1,Ready_to_move,Resale,Apartment,4922,3000000
420,1,1,Unfurnished,Mahavir Enclave, South Delhi,Mahavir Enclave Part 1,1,Ready_to_move,Resale,Builder_Floor,4922,2300000
900,3,2,Semi-Furnished,Mahavir Enclave, South Delhi,Mahavir Enclave Part 1,1,Almost_ready,New_Property,Builder_Floor,6556,5900000
945,3,2,Semi-Furnished,Mahavir Enclave, South Delhi,Mahavir Enclave Part 1,1,Ready_to_move,Resale,Apartment,5820,5500000
720,3,2,Semi-Furnished,Mahavir Enclave, South Delhi,Mahavir Enclave Part 1,1,Ready_to_move,Resale,Builder_Floor,42222,4500000
1000,2,2,Semi-Furnished,Mahavir Enclave, South Delhi,Mahavir Enclave Part 1 carpet area 1000 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Semi-Furnished facing East car parking 1 Covered bathroom 2 balcony 2 East Facing Property this property is for sale purpose.......................... Contact Owner View Phone No. Share Feedback Owner Twinkle Sudan,1,Ready_to_move,Resale,Builder_Floor,,6500000
450,2,1,Semi-Furnished,Mahavir Enclave, South Delhi,Mahavir Enclave Part 3,1,Ready_to_move,Resale,Apartment,3778,1700000
459,2,2,Semi-Furnished,Mahavir Enclave, South Delhi,Mahavir Enclave Part 3,1,Ready_to_move,Resale,Builder_Floor,43137,2200000
750,2,2,Unfurnished,Malviya Nagar, South Delhi,Malviya Nagar,,Almost_ready,New_Property,Builder_Floor,,13000000
850,2,2,Unfurnished,Malviya Nagar, South Delhi,Malviya Nagar,2,Ready_to_move,Resale,Builder_Floor,14888,8500000
750,2,2,Unfurnished,Malviya Nagar, South Delhi,Malviya Nagar,2,Almost_ready,New_Property,Builder_Floor,14888,11500000
